#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:concatenate" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:concatenate" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:concatenate" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:concatenate" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.concatenate" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:concatenate" name="distribution" x="@BDBirthRate.t:concatenate">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:concatenate" name="distribution" x="@BDDeathRate.t:concatenate">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:concatenate" name="distribution">
#            <parameter id="clockRate.c:concatenate" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="All.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="All" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="bce" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="cdf" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ebw" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ecr" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pae" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="rrc" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="sau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="seo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="stm" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="ES.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="ES" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="57.0" name="distr" offset="176.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="Firmicute.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="Firmicute" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="bce"/>
#                <taxon idref="cdf"/>
#                <taxon idref="sau"/>
#            </taxonset>
#            <Uniform id="Uniform.7" lower="2587.0" name="distr" offset="3352.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="proteobacteria.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="proteobacteria" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="rrc"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.8" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@concatenate" id="treeLikelihood.concatenate" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:concatenate">
#            <siteModel id="SiteModel.s:concatenate" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:concatenate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:concatenate" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:concatenate" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:concatenate" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:concatenate" id="StrictClock.c:concatenate" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.concatenate	TreeHeight	BirthDeath	BDBirthRate	BDDeathRate	monophyletic(ES)	logP(mrca(ES))	mrca.age(ES)	monophyletic(Firmicute)	logP(mrca(Firmicute))	mrca.age(Firmicute)	monophyletic(proteobacteria)	logP(mrca(proteobacteria))	mrca.age(proteobacteria)	monophyletic(All)	logP(mrca(All))	mrca.age(All)	clockRate
626000	-81441.9712366366	-81337.96631487783	-104.00492175876948	-81337.96631487783	36881.259942491546	-97.09716647978735	5.44700311937684E-5	0.05575010329233285	1	0.0	774.8099801434946	1	0.0	24533.702507337137	0	0.0	34382.25311146309	0	0.0	36881.259942491546	1.3083112419100262E-5
627000	-81431.93349428142	-81336.28678063085	-95.64671365057144	-81336.28678063085	12634.160699239925	-88.7389583715893	1.659463598872684E-4	0.8383546648880894	1	0.0	246.28127980927408	1	0.0	8672.41891332388	1	0.0	11966.32619451739	0	0.0	12634.160699239925	3.779679651836205E-5
628000	-81430.72057836878	-81335.98576516737	-94.7348132014115	-81335.98576516737	12686.439376168888	-87.82705792242936	1.6039484807308039E-4	0.7190398217678767	1	0.0	312.95083785491863	1	0.0	8563.889384763384	0	0.0	11871.832353652078	0	0.0	12686.439376168888	3.782548274776453E-5
629000	-81427.50340395627	-81334.57769815804	-92.9257057982355	-81334.57769815804	10884.245079371996	-86.01795051925336	1.3890668457058663E-4	0.31058650662705434	1	0.0	252.0416087737933	1	0.0	7359.410171405173	0	0.0	10249.370042294717	0	0.0	10884.245079371996	4.324198810495981E-5
630000	-81430.46416771704	-81335.9690534586	-94.49511425844217	-81335.9690534586	13466.312177111673	-87.58735897946003	9.520162079569783E-5	0.588831449556174	1	0.0	292.46971402426163	1	0.0	9130.638940382789	0	0.0	12751.968826888147	0	0.0	13466.312177111673	3.598728747387315E-5
631000	-81435.5618430514	-81339.2161725022	-96.34567054919917	-81339.2161725022	15062.38656319497	-89.43791527021703	2.9306105024294942E-5	0.7784797013641135	1	0.0	332.9668221122	1	0.0	10015.545898077084	0	0.0	14211.71881049932	0	0.0	15062.38656319497	3.223273785976634E-5
632000	-81441.49362097828	-81335.77843865527	-105.71518232300413	-81335.77843865527	46567.85544371534	-98.80742704402199	1.2247612045223105E-5	0.9301137087926457	1	0.0	994.0594533246679	1	0.0	32354.485193758108	0	0.0	44522.659844346	0	0.0	46567.85544371534	1.0172142417988674E-5
633000	-81436.87041891502	-81338.95272496263	-97.91769395239514	-81338.95272496263	17266.954041686884	-91.009938673413	7.705256805823072E-5	0.07986193505615695	1	0.0	374.18237333345695	1	0.0	12135.308337607261	0	0.0	16476.06680584776	0	0.0	17266.954041686884	2.7119018873861782E-5
634000	-81428.0659259395	-81335.7887693432	-92.27715659630195	-81335.7887693432	10822.638186258619	-85.36940131731981	7.10185195971872E-5	0.837546376707723	1	0.0	235.8020433216532	1	0.0	7365.35941475275	0	0.0	10145.644221725415	0	0.0	10822.638186258619	4.42945015787476E-5
635000	-81431.32640792587	-81335.53800731563	-95.78840061024502	-81335.53800731563	15106.419374863197	-88.88064533126288	1.0453160349424369E-4	0.7055594144247186	1	0.0	354.1366371444459	1	0.0	10634.684271496064	0	0.0	14147.342254545261	0	0.0	15106.419374863197	3.105800220045118E-5
636000	-81439.4766826405	-81337.87294751614	-101.60373512436045	-81337.87294751614	22963.81337575097	-94.69597984537832	2.166686994375163E-5	0.5876176307919123	1	0.0	580.7450321569012	1	0.0	15685.515825694541	0	0.0	21505.22032692238	0	0.0	22963.81337575097	2.04533871087573E-5
637000	-81429.09282944462	-81336.14896597466	-92.94386346995954	-81336.14896597466	10377.161154572621	-86.0361081909774	5.905759278646193E-5	0.6829907085092967	1	0.0	246.93842647563815	1	0.0	6968.195923888295	0	0.0	9870.378241345414	0	0.0	10377.161154572621	4.5563875106836365E-5
638000	-81427.46208209936	-81334.16372218376	-93.29835991559733	-81334.16372218376	11651.332150878612	-86.3906046366152	1.1827012217399379E-4	0.5195165679292413	1	0.0	270.6265319031293	1	0.0	8057.842523100402	0	0.0	10879.04768884551	0	0.0	11651.332150878612	4.045927630284834E-5
639000	-81432.8292580408	-81335.27715727373	-97.5521007670765	-81335.27715727373	14083.175055873537	-90.64434548809436	5.632617882090397E-5	0.20731761948431074	1	0.0	335.27702449782726	1	0.0	9692.926642036295	0	0.0	13403.463733627086	0	0.0	14083.175055873537	3.33653896898519E-5
640000	-81436.20330920035	-81336.12780077901	-100.07550842134889	-81336.12780077901	22582.92846170188	-93.16775314236675	1.0515959937499338E-4	0.4661772998434458	1	0.0	536.6818678701233	1	0.0	15388.707714069285	0	0.0	21858.645530733666	0	0.0	22582.92846170188	2.1003466187491234E-5
641000	-81426.47704885011	-81334.13120303013	-92.34584581997521	-81334.13120303013	10238.745600437385	-85.43809054099307	9.959532430174904E-5	0.5585373007996984	1	0.0	235.39869722892948	1	0.0	6977.4369812607065	0	0.0	9614.534179849985	0	0.0	10238.745600437385	4.590025276312072E-5
642000	-81431.05369784117	-81336.20536128829	-94.84833655288546	-81336.20536128829	13334.823481573656	-87.94058127390332	9.350649076584322E-5	0.8532490897368504	1	0.0	313.58699478663635	1	0.0	9273.374516101803	0	0.0	12527.560613066413	0	0.0	13334.823481573656	3.553801403698686E-5
643000	-81427.54763298594	-81334.42714697708	-93.12048600886595	-81334.42714697708	11609.15768283992	-86.21273072988382	7.593701366383348E-5	0.7410749810075764	1	0.0	275.9759792284966	1	0.0	8001.9007938478935	0	0.0	10887.671830088311	0	0.0	11609.15768283992	4.128451036338566E-5
644000	-81428.92598696298	-81336.67322893813	-92.25275802484839	-81336.67322893813	10186.130219359573	-85.34500274586625	1.1395038056460429E-4	0.5207576164883405	1	0.0	236.10689489381915	1	0.0	7084.116378827122	0	0.0	9641.527717261033	0	0.0	10186.130219359573	4.625398441608903E-5
645000	-81442.80026849969	-81343.21808757195	-99.58218092773782	-81343.21808757195	23542.386234583242	-92.67442564875569	2.7318093718056324E-5	0.8071775677359379	1	0.0	649.1370867789394	1	0.0	15988.865814280327	1	0.0	22179.49519390352	0	0.0	23542.386234583242	1.9876139871217325E-5
646000	-81428.76814797349	-81333.85798592809	-94.9101620454065	-81333.85798592809	12373.750297780542	-88.00240676642436	8.268818138461218E-5	0.31744957111956035	1	0.0	284.21647347203	1	0.0	8330.708708082931	0	0.0	11775.106656361902	0	0.0	12373.750297780542	3.829441648468051E-5
647000	-81431.99681222909	-81337.16025313645	-94.83655909263653	-81337.16025313645	11750.682974042391	-87.9288038136544	5.647947380620716E-5	0.5396789406289525	1	0.0	309.88270098146546	1	0.0	8086.777527718187	0	0.0	11216.677734501143	0	0.0	11750.682974042391	4.069820278354206E-5
648000	-81428.66556177512	-81335.78024784625	-92.8853139288737	-81335.78024784625	10298.247739587508	-85.97755864989156	2.4326761751244382E-4	0.194649858829367	1	0.0	247.1551269962089	1	0.0	7189.556745036082	0	0.0	9631.547160558577	0	0.0	10298.247739587508	4.640493297420533E-5
649000	-81430.96282759067	-81337.41346743825	-93.54936015242056	-81337.41346743825	11029.768465205074	-86.64160487343842	1.7993383154067243E-4	0.7183952952282209	1	0.0	254.74801651879605	1	0.0	7746.549129788341	0	0.0	10434.48909919167	0	0.0	11029.768465205074	4.3489136597097996E-5
650000	-81441.46382445334	-81340.41946413534	-101.04436031800591	-81340.41946413534	26050.41222919821	-94.13660503902378	6.736280982686136E-5	0.0965411446130528	1	0.0	608.472857842816	1	0.0	17586.648908495572	0	0.0	25256.08949290956	0	0.0	26050.41222919821	1.8095785582496785E-5
651000	-81430.97276579452	-81338.92790843836	-92.04485735615751	-81338.92790843836	9825.221714817442	-85.13710207717537	9.839080308079967E-5	0.9011901168769968	1	0.0	260.5968407576059	1	0.0	6667.488486862067	0	0.0	9278.884789539788	0	0.0	9825.221714817442	4.848866149235972E-5
652000	-81433.5008155387	-81336.07521709873	-97.42559843998332	-81336.07521709873	17421.348902334867	-90.51784316100118	1.1303780007842561E-4	0.6641430220989587	1	0.0	417.77537531576627	1	0.0	11814.452004510562	0	0.0	16811.014835914215	0	0.0	17421.348902334867	2.7080176277809344E-5
653000	-81431.56134805366	-81334.84618855054	-96.71515950311326	-81334.84618855054	17610.32270537346	-89.80740422413112	6.412518279218402E-5	0.7301102325863894	1	0.0	425.357028075698	1	0.0	11871.872460410726	0	0.0	16484.89029588095	0	0.0	17610.32270537346	2.6959235644604084E-5
654000	-81431.50400276594	-81336.68211701693	-94.82188574901923	-81336.68211701693	12686.924113945899	-87.9141304700371	1.3199228136640443E-5	0.9265958991310245	1	0.0	295.3457071157452	1	0.0	8671.89067695643	0	0.0	12142.794684892224	0	0.0	12686.924113945899	3.688746858787741E-5
655000	-81432.26931106707	-81338.26098124491	-94.00832982216183	-81338.26098124491	11449.081107633643	-87.10057454317969	1.230783941032664E-4	0.8817254947642275	0	0.0	305.6791284512708	1	0.0	8012.673265931454	0	0.0	10680.985371165509	0	0.0	11449.081107633643	4.1705190829934084E-5
656000	-81429.0168069484	-81334.68132980485	-94.33547714355633	-81334.68132980485	12384.39069999273	-87.4277218645742	2.284330391425128E-5	0.8817254947642275	1	0.0	295.5690243595194	1	0.0	8351.322003597852	0	0.0	11804.127303044315	0	0.0	12384.39069999273	3.822958638305026E-5
657000	-81446.01493781782	-81341.03794380234	-104.97699401548448	-81341.03794380234	43740.936112554	-98.06923873650234	1.1694184716954564E-5	0.8581531399617404	1	0.0	1014.5574161841952	1	0.0	28452.968106496486	0	0.0	42754.97069781761	0	0.0	43740.936112554	1.0954387018590351E-5
658000	-81430.07963518809	-81336.90817974809	-93.17145543999099	-81336.90817974809	11295.697692232266	-86.26370016100886	7.592515792835287E-5	0.6722838269583815	1	0.0	285.23063803853415	1	0.0	7714.170294282605	0	0.0	10764.218472645991	0	0.0	11295.697692232266	4.13786810665134E-5
659000	-81433.33971221464	-81338.44332877352	-94.89638344112518	-81338.44332877352	13832.517918977355	-87.98862816214304	1.1336759693272443E-4	0.5711592102961983	1	0.0	315.80072310872185	1	0.0	9769.730677079906	0	0.0	12816.994595110971	0	0.0	13832.517918977355	3.409568044780834E-5
660000	-81427.11286697145	-81335.49540594916	-91.61746102228854	-81335.49540594916	10038.79732275565	-84.7097057433064	4.63773749706731E-5	0.9042160886744899	1	0.0	234.65774716903553	1	0.0	6930.305809011004	0	0.0	9382.961943201928	0	0.0	10038.79732275565	4.753048083292169E-5
661000	-81432.50554592934	-81334.55642154433	-97.94912438501233	-81334.55642154433	18141.860745290756	-91.04136910603019	1.3070638278391377E-4	0.40650727937036546	1	0.0	385.38537347719785	1	0.0	12392.692877419568	0	0.0	17177.96109085367	0	0.0	18141.860745290756	2.630874646613185E-5
662000	-81437.970516107	-81340.49092257397	-97.47959353303187	-81340.49092257397	18122.347662849406	-90.57183825404974	2.4468196869023928E-5	0.8386196097208727	0	0.0	455.91903546187433	1	0.0	12842.947073008845	0	0.0	17121.3261809994	0	0.0	18122.347662849406	2.5809146807327393E-5
663000	-81437.71461830338	-81335.5879504522	-102.1266678511806	-81335.5879504522	21272.257522323263	-95.21891257219846	1.8172460745415119E-4	0.37003939785726525	1	0.0	515.0080505957677	1	0.0	14798.86340115084	0	0.0	19809.14848816557	0	0.0	21272.257522323263	2.2601952370769564E-5
664000	-81430.41147249792	-81336.18719302208	-94.22427947583168	-81336.18719302208	12604.337208594443	-87.31652419684954	1.1967057429700138E-4	0.32325714511560627	1	0.0	303.0371646708339	1	0.0	8509.401368328792	0	0.0	11909.058693965317	0	0.0	12604.337208594443	3.7471439310771186E-5
665000	-81428.7026219449	-81335.30348695337	-93.39913499152726	-81335.30348695337	11463.6750125036	-86.49137971254513	1.69358765403603E-4	0.43825523431900526	1	0.0	266.93416998124053	1	0.0	7884.208844849825	0	0.0	10747.033044676973	0	0.0	11463.6750125036	4.1552977739235215E-5
666000	-81438.4880986769	-81337.23296078786	-101.25513788903744	-81337.23296078786	27251.75691189238	-94.3473826100553	7.234843783707814E-5	0.35113605006037246	1	0.0	707.6276888603333	1	0.0	18151.02294313339	0	0.0	26487.71279133314	0	0.0	27251.75691189238	1.725958909904629E-5
667000	-81433.79136605041	-81340.2738511152	-93.51751493522016	-81340.2738511152	12232.6995849302	-86.60975965623803	7.475169323019063E-5	0.8375578196159401	1	0.0	260.2062270253582	1	0.0	8478.304856964505	0	0.0	11768.660219300342	0	0.0	12232.6995849302	3.945676328872543E-5
668000	-81443.81907652863	-81338.13820355438	-105.68087297424938	-81338.13820355438	40862.90370586706	-98.77311769526725	6.687597960551022E-5	0.13693519664464504	1	0.0	1044.8122704948078	1	0.0	28078.740674364224	0	0.0	39515.949987742504	0	0.0	40862.90370586706	1.1551589921500562E-5
669000	-81444.11230082685	-81340.54599699352	-103.5663038333241	-81340.54599699352	32297.32795898856	-96.65854855434196	7.486148720459461E-5	0.5765710812800604	1	0.0	879.7441735966901	1	0.0	22702.931287446234	0	0.0	30467.319659442768	0	0.0	32297.32795898856	1.4504600231634687E-5
670000	-81431.12741303597	-81334.21934307319	-96.90806996278262	-81334.21934307319	17291.650377189228	-90.00031468380048	6.942748164584025E-5	0.5439751522855746	1	0.0	369.4294847044728	1	0.0	11771.25462470279	0	0.0	16470.551612384457	0	0.0	17291.650377189228	2.7462692705777442E-5
671000	-81436.1952006981	-81339.76611706815	-96.42908362994812	-81339.76611706815	16156.93494161766	-89.52132835096599	8.974589689044184E-5	0.3710300234843976	1	0.0	461.4783077364317	1	0.0	10933.651768856564	0	0.0	15059.935313132826	0	0.0	16156.93494161766	2.9682913111928193E-5
672000	-81427.91605808247	-81336.51058190866	-91.40547617380311	-81336.51058190866	9540.17730295143	-84.49772089482097	1.49764827509468E-4	0.6278863178526246	1	0.0	256.37009775722055	1	0.0	6445.37666282028	0	0.0	8944.804415344594	0	0.0	9540.17730295143	4.970827246738185E-5
673000	-81436.122014046	-81335.35262274375	-100.7693913022482	-81335.35262274375	25179.68300738725	-93.86163602326606	6.525977546317614E-5	0.10316956953402193	1	0.0	622.659195459789	1	0.0	17613.890130371885	0	0.0	23573.384282326573	0	0.0	25179.68300738725	1.892506312008579E-5
674000	-81429.68019503992	-81335.17403078561	-94.50616425431882	-81335.17403078561	13172.236018265747	-87.59840897533668	1.2593108052971137E-4	0.4669459556937114	1	0.0	318.5568488345532	1	0.0	9158.405844389175	0	0.0	12566.687848750942	0	0.0	13172.236018265747	3.619724454652117E-5
675000	-81433.01564683176	-81340.76173261253	-92.25391421922	-81340.76173261253	9299.865607477446	-85.34615894023786	1.0160079834912088E-4	0.4001529779052393	1	0.0	246.1510512469536	1	0.0	6281.759977998414	0	0.0	8600.309092861426	0	0.0	9299.865607477446	5.0220376490839966E-5
676000	-81434.54313309187	-81338.02890213598	-96.51423095588662	-81338.02890213598	15316.906339432266	-89.60647567690448	1.1928865020432419E-4	0.7760999643955829	1	0.0	409.30264049833	1	0.0	10652.859631433184	0	0.0	14418.839379801344	0	0.0	15316.906339432266	3.072595423455009E-5
677000	-81437.64842043606	-81343.89665093328	-93.75176950277864	-81343.89665093328	10715.898454609951	-86.8440142237965	2.0113896279680854E-4	0.7845582758585201	1	0.0	282.7657160813329	1	0.0	6929.374615461775	0	0.0	10021.772638742206	0	0.0	10715.898454609951	4.4831029512123734E-5
678000	-81431.5909273125	-81338.23433524952	-93.3565920629772	-81338.23433524952	11897.673480748626	-86.44883678399506	1.1704417692203078E-4	0.6188154496216673	0	0.0	309.903605071316	1	0.0	8079.365403308872	0	0.0	11056.49435887268	0	0.0	11897.673480748626	3.990143551103693E-5
679000	-81431.36173307872	-81334.05781150846	-97.30392157026628	-81334.05781150846	18383.347209330277	-90.39616629128415	7.39465623890151E-5	0.6349103724554699	1	0.0	453.3467594072039	1	0.0	12457.977220151097	0	0.0	17614.548634278693	0	0.0	18383.347209330277	2.581228025386276E-5
680000	-81428.84229762823	-81335.7313558015	-93.110941826734	-81335.7313558015	10983.625563134969	-86.20318654775187	1.4644686020237065E-4	0.7858587312837404	1	0.0	268.17104387258763	1	0.0	7413.670661639825	0	0.0	10403.767773141208	0	0.0	10983.625563134969	4.3231022076929206E-5
681000	-81430.24771985029	-81335.06320164067	-95.18451820961852	-81335.06320164067	14051.62901114361	-88.27676293063638	1.3473406740727414E-4	0.3753924949164141	1	0.0	318.69936115846843	1	0.0	9743.293929462136	0	0.0	13382.13378052663	0	0.0	14051.62901114361	3.338429121652924E-5
682000	-81435.14318954192	-81336.12785701756	-99.01533252435873	-81336.12785701756	20819.802911571052	-92.10757724537659	8.49745965194514E-5	0.08437835898883896	1	0.0	537.5474292185788	1	0.0	14296.888549802075	0	0.0	19839.243783596125	0	0.0	20819.802911571052	2.257491668333094E-5
683000	-81428.84371475466	-81336.24723978253	-92.59647497212869	-81336.24723978253	9630.567537065053	-85.68871969314655	2.734849720118169E-4	0.3222038992832415	1	0.0	234.27821650431798	1	0.0	6631.373112836917	0	0.0	9150.58973547068	0	0.0	9630.567537065053	4.853986811435522E-5
684000	-81429.04612476045	-81335.58577399632	-93.46035076412713	-81335.58577399632	11138.059134858895	-86.55259548514499	2.03787228757846E-4	0.4387281549780779	1	0.0	266.88012637548206	1	0.0	7582.551130351921	0	0.0	10713.093896369031	0	0.0	11138.059134858895	4.320871279440582E-5
685000	-81433.16779222277	-81339.23224529537	-93.93554692739806	-81339.23224529537	11681.369497833439	-87.02779164841593	7.410326220173627E-5	0.5475336362739858	1	0.0	280.3042861974318	1	0.0	7863.465771702469	0	0.0	10998.337668935732	0	0.0	11681.369497833439	4.002402982699282E-5
686000	-81436.6640265083	-81336.73791658944	-99.92610991886258	-81336.73791658944	24164.62238333379	-93.01835463988044	3.6308747026603105E-5	0.6708898761742876	1	0.0	591.8106692381209	1	0.0	16466.634873180516	0	0.0	22974.57254237738	0	0.0	24164.62238333379	1.9630596000755862E-5
687000	-81434.90539540912	-81339.40688603494	-95.49850937418404	-81339.40688603494	11190.286885287287	-88.5907540952019	7.811877669949377E-5	0.09364461513871492	1	0.0	267.46412944474105	1	0.0	7748.505648648268	0	0.0	10459.774619532704	0	0.0	11190.286885287287	4.265815426392339E-5
688000	-81440.68495244841	-81345.29931261681	-95.38563983160404	-81345.29931261681	15251.994329270354	-88.4778845526219	7.772059172124893E-5	0.7035197679996504	1	0.0	304.6026162039492	1	0.0	10019.697098330265	0	0.0	14660.568425330908	0	0.0	15251.994329270354	3.13448061297388E-5
689000	-81438.83345926082	-81335.95469839132	-102.87876086950178	-81335.95469839132	33034.70836274917	-95.97100559051964	5.2807403727194455E-5	0.3592146711688341	1	0.0	782.4123657118923	1	0.0	22862.890429258383	0	0.0	31641.067417103004	0	0.0	33034.70836274917	1.4174635793367937E-5
690000	-81429.25222125072	-81336.43280971101	-92.81941153970206	-81336.43280971101	10151.837544788765	-85.91165626071992	2.2973467863143644E-4	0.5137940859284672	1	0.0	249.68865257370575	1	0.0	7069.235489856764	0	0.0	9565.50642432911	0	0.0	10151.837544788765	4.661996062939609E-5
691000	-81436.31710183567	-81335.89479463542	-100.42230720025105	-81335.89479463542	25334.945795071	-93.51455192126892	7.120115822850059E-5	0.5335947589415965	1	0.0	670.3210345913334	1	0.0	17026.933676426266	0	0.0	24150.731075389678	0	0.0	25334.945795071	1.8762979102824052E-5
692000	-81444.80038663521	-81340.17756980124	-104.62281683397076	-81340.17756980124	39250.099779778386	-97.71506155498862	2.4925987877227916E-5	0.5455791556603209	1	0.0	900.9976802150684	1	0.0	26679.912024214438	0	0.0	38345.03509883915	0	0.0	39250.099779778386	1.1928322603690294E-5
693000	-81426.9975795183	-81334.16098933482	-92.83659018347109	-81334.16098933482	11293.821337563004	-85.92883490448895	9.170293922468653E-5	0.7438845023806269	1	0.0	266.20956690432035	1	0.0	7699.8532247110015	0	0.0	10910.646248889421	0	0.0	11293.821337563004	4.175273864928273E-5
694000	-81432.89980061572	-81336.34403734932	-96.55576326640264	-81336.34403734932	16416.923013151274	-89.6480079874205	1.1654767054259589E-4	0.329386368976489	1	0.0	427.04453489712654	1	0.0	11061.07059245719	0	0.0	15197.459735396738	0	0.0	16416.923013151274	2.9082708665646615E-5
695000	-81428.55801509629	-81336.45131116008	-92.1067039362168	-81336.45131116008	9861.656194126184	-85.19894865723467	1.7223438348888852E-4	0.7108921239549388	1	0.0	239.99718781719977	0	0.0	6678.2818709052235	0	0.0	9350.804550258441	0	0.0	9861.656194126184	4.723953588568213E-5
696000	-81428.22415262273	-81335.39742987341	-92.82672274932204	-81335.39742987341	10096.903827340286	-85.91896747033991	2.5291412834069953E-4	0.31766220535471534	1	0.0	238.7757565383247	1	0.0	6892.972842746392	0	0.0	9470.097334329685	0	0.0	10096.903827340286	4.74058247769812E-5
697000	-81428.01472139887	-81335.43936965852	-92.57535174035624	-81335.43936965852	10331.578105271217	-85.6675964613741	2.0394614502718854E-4	0.20262886658379653	1	0.0	259.66180434785474	1	0.0	7121.370648887702	0	0.0	9674.334669889497	0	0.0	10331.578105271217	4.5746134446947796E-5
698000	-81433.01007783508	-81336.62322131853	-96.38685651654774	-81336.62322131853	16400.65036721836	-89.4791012375656	6.318100790377311E-5	0.868866549120491	1	0.0	384.70250334270384	1	0.0	11068.749095293084	0	0.0	15592.74605310255	0	0.0	16400.65036721836	2.9060818840133085E-5
699000	-81447.87206364221	-81335.16651251254	-112.70555112966862	-81335.16651251254	89465.21831899096	-105.79779585068648	1.95994589166926E-5	0.836572875970893	1	0.0	2066.065948405112	1	0.0	62004.62894385936	0	0.0	85937.63488453078	0	0.0	89465.21831899096	5.32202776261681E-6
700000	-81435.23261305412	-81336.6725380475	-98.56007500662395	-81336.6725380475	20546.179642023504	-91.65231972764181	5.875592861661531E-5	0.8589718653769942	1	0.0	454.7244209540016	1	0.0	14203.776126752891	0	0.0	19043.865276066936	0	0.0	20546.179642023504	2.296754548106178E-5
701000	-81430.44418021746	-81335.93178427163	-94.51239594582646	-81335.93178427163	12773.586529997825	-87.60464066684432	1.7025835941459865E-4	0.18192591009644124	1	0.0	306.8057229825895	1	0.0	8740.28631120723	0	0.0	12167.489696789806	0	0.0	12773.586529997825	3.731350183432815E-5
702000	-81431.20988190307	-81335.40517047512	-95.80471142795213	-81335.40517047512	14695.162044633556	-88.89695614896999	1.482463142544318E-4	0.3530524214593904	0	0.0	291.86548750246976	1	0.0	10075.840684899926	0	0.0	14055.186313246139	0	0.0	14695.162044633556	3.216164259941908E-5
703000	-81430.81520136568	-81335.57435781008	-95.24084355560623	-81335.57435781008	12248.326377038638	-88.3330882766241	9.347380985998158E-5	0.07575969064149136	1	0.0	279.26640577014103	0	0.0	8308.954641744522	0	0.0	11753.59469170067	0	0.0	12248.326377038638	3.91908657175531E-5
704000	-81427.31505958368	-81334.11383940977	-93.20122017391688	-81334.11383940977	10862.691296385441	-86.29346489493474	1.8425225011205453E-4	0.013858658998001332	1	0.0	254.87029244439216	1	0.0	7406.649816577695	0	0.0	10384.334566579873	0	0.0	10862.691296385441	4.323315613292437E-5
