node1 node2 experimental database textmining combined_score
PA1317 PA0519 367 0 78 391
PA1317 PA0509 367 0 78 391
PA1317 PA1234 381 0 0 381
PA1317 PA2642 444 0 0 444
PA1317 PA1451 544 0 0 544
PA1317 PA0521 556 451 164 778
PA1317 PA0110 156 0 0 155
PA1317 PA4619 367 0 78 391
PA1317 PA0114 339 0 174 430
PA1317 PA5555 187 0 0 187
PA1317 PA5248 367 0 162 446
PA1317 PA4017 438 0 0 438
PA1317 PA2644 395 0 0 394
PA1317 PA2648 503 0 0 503
PA1317 PA0105 367 0 78 391
PA1317 PA3961 165 0 0 165
PA1317 PA4429 707 0 0 707
PA1317 PA0106 645 469 224 840
PA1317 PA1481 381 0 0 381
PA1317 PA2266 367 0 78 391
PA1317 PA0307 371 0 0 371
PA1317 PA1869 373 0 0 373
PA1317 PA1600 367 0 78 391
PA1317 PA1176 395 0 0 394
PA1317 PA1883 435 0 0 435
PA1317 PA0953 381 0 0 381
PA1317 PA2694 381 0 0 381
PA1317 PA5474 551 0 0 551
PA1317 PA2966 373 0 0 373
PA1317 PA2643 503 0 0 503
PA1317 PA1983 367 0 78 391
PA1317 PA1320 798 900 255 983
PA1317 PA2477 381 0 0 381
PA1317 PA0113 0 0 224 224
PA1317 PA2400 373 0 0 373
PA1317 PA0536 544 0 0 544
PA1317 PA2649 453 0 0 453
PA1317 PA2077 367 0 78 391
PA1317 PA2638 508 0 0 508
PA1317 PA0523 367 0 78 391
PA1317 PA2193 444 0 0 444
PA1317 PA0111 339 0 152 415
PA1317 PA4431 710 0 0 710
PA1317 PA1319 556 943 164 976
PA1317 PA0333 438 0 0 438
PA1317 PA0371 551 0 0 551
PA1317 PA1555 367 0 238 497
PA1317 PA4571 806 0 239 846
PA1317 PA2637 435 0 0 435
PA1317 PA2481 402 0 0 402
PA1318 PA1321 0 0 151 150
PA1318 PA0007 367 0 78 391
PA1318 PA1552 367 0 236 495
PA1318 PA3334 389 0 0 388
PA1318 PA0517 367 0 78 391
PA1318 PA0362 442 0 0 442
PA1318 PA1584 0 0 225 224
PA1318 PA1450 544 0 0 544
PA1318 PA1941 367 0 78 391
PA1318 PA4430 710 0 225 765
PA1318 PA2640 572 0 0 572
PA1318 PA2641 572 0 0 572
PA1318 PA2078 367 0 78 391
PA1318 PA3327 389 0 0 388
PA1318 PA3785 680 0 0 680
PA1318 PA2639 868 0 0 868
PA1318 PA0108 556 451 138 771
PA1318 PA1734 367 0 78 391
PA1318 PA0372 549 0 102 577
PA1318 PA0521 556 451 138 771
PA1318 PA1451 544 0 0 544
PA1318 PA0519 367 0 78 391
PA1318 PA2424 389 0 0 388
PA1318 PA2642 479 0 0 479
PA1318 PA0509 367 0 78 391
PA1318 PA2648 572 0 0 572
PA1318 PA2644 442 0 0 442
PA1318 PA1317 645 945 224 983
PA1318 PA4429 710 0 225 765
PA1318 PA0105 841 469 359 941
PA1318 PA4619 367 0 78 391
PA1318 PA4017 476 0 0 476
PA1318 PA5248 367 0 78 391
PA1318 PA2266 367 0 78 391
PA1318 PA1883 479 0 0 479
PA1318 PA1176 442 0 0 442
PA1318 PA5474 549 0 102 577
PA1318 PA1869 389 0 0 388
PA1318 PA1600 367 0 78 391
PA1318 PA2077 367 0 78 391
PA1318 PA2649 519 0 0 519
PA1318 PA2643 572 0 0 572
PA1318 PA1983 367 0 78 391
PA1318 PA2966 389 0 0 388
PA1318 PA0536 544 0 0 544
PA1318 PA2400 389 0 0 388
PA1318 PA0113 0 0 151 150
PA1318 PA1320 686 900 224 973
PA1318 PA0371 549 0 102 577
PA1318 PA0333 476 0 0 476
PA1318 PA1319 556 943 138 976
PA1318 PA4431 710 0 225 765
PA1318 PA2637 479 0 0 479
PA1318 PA4571 367 0 159 444
PA1318 PA1555 367 0 236 495
PA1318 PA2193 479 0 0 479
PA1318 PA0523 367 0 78 391
PA1318 PA2638 565 0 0 565
PA1319 PA0333 433 0 0 433
PA1319 PA0371 489 0 0 489
PA1319 PA4431 644 0 0 644
PA1319 PA4571 345 0 0 345
PA1319 PA2637 442 0 0 442
PA1319 PA1555 345 0 0 345
PA1319 PA0523 345 0 0 345
PA1319 PA2193 442 0 0 442
PA1319 PA2638 504 0 0 504
PA1319 PA2077 345 0 0 345
PA1319 PA2649 471 0 164 538
PA1319 PA1983 345 0 0 345
PA1319 PA2643 514 0 0 514
PA1319 PA2966 351 0 0 351
PA1319 PA2400 351 0 0 351
PA1319 PA0536 455 0 0 455
PA1319 PA1320 632 900 0 961
PA1319 PA1176 397 0 0 396
PA1319 PA1883 442 0 0 442
PA1319 PA5474 489 0 0 489
PA1319 PA1869 351 0 0 351
PA1319 PA1600 345 0 0 345
PA1319 PA2266 345 0 0 345
PA1319 PA0106 556 634 138 847
PA1319 PA2648 514 0 0 514
PA1319 PA3929 0 540 0 540
PA1319 PA2644 397 0 0 396
PA1319 PA1317 556 943 164 976
PA1319 PA4429 644 0 163 689
PA1319 PA0105 824 451 241 920
PA1319 PA4619 345 0 0 345
PA1319 PA4017 433 0 0 433
PA1319 PA5248 345 0 0 345
PA1319 PA1451 455 0 0 455
PA1319 PA3930 0 540 0 540
PA1319 PA5560 336 0 164 421
PA1319 PA2424 351 0 0 351
PA1319 PA0519 345 0 0 345
PA1319 PA1318 556 943 138 976
PA1319 PA2642 442 0 0 442
PA1319 PA0509 345 0 0 345
PA1319 PA4133 0 360 0 360
PA1319 PA2078 345 0 0 345
PA1319 PA5568 166 0 0 165
PA1319 PA3327 351 0 0 351
PA1319 PA3785 581 0 0 581
PA1319 PA1557 0 360 0 360
PA1319 PA2639 852 0 0 852
PA1319 PA1734 345 0 0 345
PA1319 PA0372 489 0 0 489
PA1319 PA0007 345 0 0 345
PA1319 PA1552 345 0 0 345
PA1319 PA3334 351 0 0 351
PA1319 PA0517 345 0 0 345
PA1319 PA0362 397 0 0 396
PA1319 PA1554 0 360 0 360
PA1319 PA1450 455 0 0 455
PA1319 PA1941 345 0 0 345
PA1319 PA1856 0 360 0 360
PA1319 PA2640 514 0 0 514
PA1319 PA4430 644 360 0 762
PA1319 PA2641 514 0 0 514
PA1320 PA1319 632 900 0 961
PA1320 PA3929 0 540 0 540
PA1320 PA0521 632 0 0 632
PA1320 PA3930 0 540 0 540
PA1320 PA0105 689 0 377 797
PA1320 PA1317 798 900 255 983
PA1320 PA1554 0 360 0 360
PA1320 PA0108 632 0 0 632
PA1320 PA1557 0 360 0 360
PA1320 PA1318 686 900 224 973
PA1320 PA0106 686 360 224 830
PA1320 PA4133 0 360 0 360
PA1320 PA4430 0 360 0 360
PA1320 PA1856 0 360 0 360
PA1321 PA0107 0 900 0 900
PA1321 PA0106 0 0 151 150
PA1321 PA0113 0 900 0 900
PA1321 PA1318 0 0 151 150
PA1321 PA0105 0 0 358 358
PA1321 PA1317 0 0 224 224
PA1321 PA0112 377 900 0 935
PA1326 PA0851 0 900 0 900
PA1326 PA2443 0 900 0 900
PA1326 PA0331 0 900 0 900
PA1326 PA5379 0 900 0 900
PA1326 PA0353 0 0 151 150
PA1327 PA5398 209 0 0 209
PA1327 PA3185 336 0 0 336
PA1327 PA2194 209 0 0 209
PA1327 PA4986 209 0 0 209
PA1327 PA5422 336 0 0 336
PA1327 PA5418 209 0 0 209
PA1327 PA2345 209 0 0 209
PA1327 PA2566 209 0 0 209
PA1327 PA1266 209 0 0 209
PA1327 PA5493 194 0 419 511
PA1334 PA2951 225 0 0 224
PA1334 PA2952 343 0 0 343
PA1334 PA5401 343 0 0 343
PA1334 PA5400 225 0 0 224
PA1334 PA2932 0 900 0 900
PA1335 PA4293 137 0 98 188
PA1335 PA1992 128 0 169 244
PA1335 PA3078 130 0 83 168
PA1335 PA3044 117 0 98 169
PA1335 PA1243 147 0 222 307
PA1335 PA2583 84 0 133 171
PA1335 PA3946 84 0 235 269
PA1335 PA3271 147 0 225 310
PA1335 PA1976 147 0 135 230
PA1335 PA4380 130 0 83 168
PA1335 PA4112 84 0 154 191
PA1335 PA0928 84 0 240 274
PA1335 PA2786 147 0 135 230
PA1335 PA2137 172 0 121 241
PA1335 PA0533 122 0 86 163
PA1335 PA4197 137 0 98 188
PA1335 PA1181 0 0 238 237
PA1335 PA5124 262 0 132 332
PA1335 PA0600 92 0 163 207
PA1335 PA2177 147 0 135 230
PA1336 PA4196 111 0 121 185
PA1336 PA1992 153 0 0 152
PA1336 PA1243 120 0 121 193
PA1337 PA2253 0 900 0 900
PA1337 PA2084 0 900 0 900
PA1337 PA3459 0 900 0 900
PA1337 PA4054 208 0 0 208
PA1337 PA1638 0 900 0 900
PA1337 PA0051 0 900 0 900
PA1338 PA2739 194 0 0 194
PA1338 PA0361 0 900 0 900
PA1338 PA0164 0 900 0 900
PA1339 PA1341 322 900 82 932
PA1339 PA1340 322 900 97 933
PA1339 PA2203 322 0 82 350
PA1339 PA1258 322 0 82 350
PA1339 PA2202 322 0 97 361
PA1339 PA0313 322 0 82 350
PA1339 PA5075 322 0 82 350
PA1339 PA1342 0 800 75 807
PA1339 PA4194 322 0 82 350
PA1339 PA1257 322 0 97 361
PA1339 PA4193 322 0 97 361
PA1340 PA2202 0 360 0 360
PA1340 PA2408 0 360 0 360
PA1340 PA5501 0 360 0 360
PA1340 PA2341 0 360 0 360
PA1340 PA3211 0 360 0 360
PA1340 PA3607 0 360 0 360
PA1340 PA2058 0 360 0 360
PA1340 PA2203 0 360 0 360
PA1340 PA3891 0 360 0 360
PA1340 PA1339 322 900 97 933
PA1340 PA1258 0 360 0 360
PA1340 PA1257 0 360 0 360
PA1340 PA4500 0 360 0 360
PA1340 PA1811 0 360 0 360
PA1340 PA3888 0 360 0 360
PA1340 PA5096 0 360 0 360
PA1340 PA5095 0 360 0 360
PA1340 PA3890 0 360 0 360
PA1340 PA2397 0 360 0 360
PA1340 PA3236 0 360 0 360
PA1340 PA0603 0 360 0 360
PA1340 PA0890 0 360 0 360
PA1340 PA4496 0 360 0 360
PA1340 PA3187 0 360 0 360
PA1340 PA3383 0 360 0 360
PA1340 PA5388 0 360 0 360
PA1340 PA3538 0 360 0 360
PA1340 PA0030 0 360 0 360
PA1340 PA4497 0 360 0 360
PA1340 PA5376 0 360 0 360
PA1340 PA5450 0 360 0 360
PA1340 PA3313 0 360 0 360
PA1340 PA1342 0 800 52 802
PA1340 PA0206 0 360 0 360
PA1340 PA2811 0 360 0 360
PA1340 PA5074 322 0 97 361
PA1340 PA4192 322 0 97 361
PA1340 PA1810 0 360 0 360
PA1340 PA2924 0 360 0 360
PA1340 PA0313 0 360 0 360
PA1340 PA5500 0 360 0 360
PA1340 PA3828 0 360 0 360
PA1340 PA5378 0 360 0 360
PA1340 PA2678 54 360 0 368
PA1340 PA3639 168 0 0 167
PA1340 PA5075 0 360 0 360
PA1340 PA3254 0 360 0 360
PA1340 PA5317 0 360 0 360
PA1340 PA1341 0 900 0 900
PA1340 PA3827 0 360 0 360
PA1340 PA3889 0 360 0 360
PA1340 PA0889 0 360 0 360
PA1340 PA3112 152 0 0 151
PA1340 PA5230 0 360 0 360
PA1340 PA5231 0 360 0 360
PA1340 PA4193 0 360 0 360
PA1340 PA5103 0 360 0 360
PA1340 PA0302 0 360 0 360
PA1340 PA1256 322 0 97 361
PA1340 PA5377 0 360 0 360
PA1340 PA0211 152 0 0 151
PA1340 PA4461 0 360 0 360
PA1340 PA2925 0 360 0 360
PA1340 PA0326 0 360 0 360
PA1340 PA5154 0 360 0 360
PA1340 PA5451 54 360 0 368
PA1340 PA4502 0 360 0 360
PA1340 PA5155 0 360 0 360
PA1340 PA4194 0 360 0 360
PA1340 PA0280 0 360 0 360
PA1340 PA2409 0 360 0 360
PA1340 PA4455 0 360 0 360
PA1341 PA2341 0 360 0 360
PA1341 PA3211 0 360 0 360
PA1341 PA3607 0 360 0 360
PA1341 PA2058 0 360 0 360
PA1341 PA2202 0 360 0 360
PA1341 PA2408 0 360 0 360
PA1341 PA5501 0 360 0 360
PA1341 PA1339 322 900 82 932
PA1341 PA1258 0 360 0 360
PA1341 PA2203 0 360 0 360
PA1341 PA3891 0 360 0 360
PA1341 PA3890 0 360 0 360
PA1341 PA3236 0 360 0 360
PA1341 PA2397 0 360 0 360
PA1341 PA0603 0 360 0 360
PA1341 PA0890 0 360 0 360
PA1341 PA4496 0 360 0 360
PA1341 PA3187 0 360 0 360
PA1341 PA3383 0 360 0 360
PA1341 PA1257 0 360 0 360
PA1341 PA4500 0 360 0 360
PA1341 PA1811 0 360 0 360
PA1341 PA3888 0 360 0 360
PA1341 PA5096 0 360 0 360
PA1341 PA5095 0 360 0 360
PA1341 PA5450 0 360 0 360
PA1341 PA3313 0 360 0 360
PA1341 PA1342 0 800 59 803
PA1341 PA0206 0 360 0 360
PA1341 PA5388 0 360 0 360
PA1341 PA3538 0 360 0 360
PA1341 PA0030 0 360 0 360
PA1341 PA4497 0 360 0 360
PA1341 PA5376 0 360 0 360
PA1341 PA5378 0 360 0 360
PA1341 PA5075 0 360 0 360
PA1341 PA2678 54 360 0 368
PA1341 PA3254 0 360 0 360
PA1341 PA5317 0 360 0 360
PA1341 PA2811 0 360 0 360
PA1341 PA5074 322 0 82 350
PA1341 PA4192 322 0 82 350
PA1341 PA1810 0 360 0 360
PA1341 PA2924 0 360 0 360
PA1341 PA5500 0 360 0 360
PA1341 PA0313 0 360 0 360
PA1341 PA3828 0 360 0 360
PA1341 PA3889 0 360 0 360
PA1341 PA1340 0 900 0 900
PA1341 PA3827 0 360 0 360
PA1341 PA4193 0 360 0 360
PA1341 PA5103 0 360 0 360
PA1341 PA0302 0 360 0 360
PA1341 PA1256 322 0 82 350
PA1341 PA5377 0 360 0 360
PA1341 PA0889 0 360 0 360
PA1341 PA5230 0 360 0 360
PA1341 PA5231 0 360 0 360
PA1341 PA4194 0 360 0 360
PA1341 PA0280 0 360 0 360
PA1341 PA2409 0 360 0 360
PA1341 PA4455 0 360 0 360
PA1341 PA4461 0 360 0 360
PA1341 PA2925 0 360 0 360
PA1341 PA5154 0 360 0 360
PA1341 PA0326 0 360 0 360
PA1341 PA5451 54 360 0 368
PA1341 PA4502 0 360 0 360
PA1341 PA5155 0 360 0 360
PA1342 PA1341 0 800 59 803
PA1342 PA1340 0 800 52 802
PA1342 PA1339 0 800 75 807
PA1344 PA3645 161 0 0 161
PA1344 PA2516 193 0 0 193
PA1344 PA3227 248 0 0 248
PA1344 PA2649 307 0 0 307
PA1344 PA3809 193 0 0 193
PA1344 PA0214 167 0 0 167
PA1344 PA1647 188 0 43 189
PA1344 PA4430 247 0 0 246
PA1344 PA3287 198 112 57 269
PA1344 PA2563 188 0 43 189
PA1344 PA1176 201 0 0 201
PA1344 PA2968 167 0 0 167
PA1344 PA2643 272 0 0 272
PA1344 PA5174 164 0 53 174
PA1344 PA0103 188 0 43 189
PA1344 PA4331 193 0 0 193
PA1344 PA5007 210 154 0 303
PA1344 PA4378 210 154 0 303
PA1344 PA5012 221 0 0 221
PA1344 PA5411 193 0 0 193
PA1344 PA2424 75 0 143 173
PA1344 PA3770 190 0 0 190
PA1344 PA4905 193 0 0 193
PA1344 PA1609 164 0 53 174
PA1344 PA2583 160 0 0 159
PA1344 PA4612 198 112 57 269
PA1344 PA0101 164 0 49 170
PA1344 PA2953 107 0 154 212
PA1344 PA2514 193 0 0 193
PA1344 PA1373 164 0 53 174
PA1344 PA3885 277 0 0 277
PA1344 PA2639 681 0 0 681
PA1344 PA3946 160 0 0 159
PA1344 PA0098 164 0 49 170
PA1344 PA1793 248 0 0 248
PA1344 PA1883 213 0 0 213
PA1344 PA5011 221 0 0 221
PA1344 PA2965 164 0 53 174
PA1344 PA1610 196 0 0 196
PA1344 PA3498 193 0 0 193
PA1344 PA2498 198 112 57 269
PA1344 PA2637 213 0 0 213
PA1344 PA2638 272 0 0 272
PA1344 PA0029 188 0 43 189
PA1344 PA4281 339 0 55 348
PA1344 PA0362 201 0 0 201
PA1344 PA4998 210 154 0 303
PA1344 PA3297 44 154 0 156
PA1344 PA3961 44 154 0 156
PA1344 PA2644 201 0 0 201
PA1344 PA5236 193 0 0 193
PA1344 PA2648 229 0 0 228
PA1346 PA2875 214 0 0 214
PA1346 PA0520 171 0 0 171
PA1346 PA3070 214 0 0 214
PA1346 PA2707 171 0 0 171
PA1346 PA4322 214 0 0 214
PA1347 PA3060 162 0 0 161
PA1347 PA1396 145 0 74 174
PA1347 PA3946 376 0 168 458
PA1347 PA3271 231 0 166 331
PA1347 PA1976 231 0 102 279
PA1347 PA1181 0 0 167 167
PA1347 PA0600 325 0 150 401
PA1347 PA2778 178 0 0 177
PA1347 PA3477 152 0 61 169
PA1347 PA2824 231 0 74 257
PA1347 PA2177 231 0 102 279
PA1347 PA3462 231 0 74 257
PA1347 PA3974 231 0 74 257
PA1347 PA0928 321 0 223 449
PA1347 PA1979 207 0 75 235
PA1347 PA4437 162 0 0 161
PA1347 PA4112 321 0 150 398
PA1347 PA1430 152 0 61 169
PA1347 PA1611 144 0 98 194
PA1347 PA2583 296 0 101 340
PA1347 PA4982 231 0 74 257
PA1347 PA1136 152 0 61 169
PA1347 PA1992 153 0 147 246
PA1347 PA3074 178 0 0 177
PA1347 PA2786 231 0 102 279
PA1347 PA3044 185 0 53 195
PA1347 PA2137 131 0 128 209
PA1347 PA1243 326 0 170 416
PA1355 PA4663 474 0 150 533
PA1355 PA0932 343 0 0 343
PA1355 PA0399 343 0 0 343
PA1355 PA1061 343 0 0 343
PA1355 PA2104 343 0 0 343
PA1355 PA2103 474 0 373 656
PA1355 PA0381 563 0 0 563
PA1355 PA3916 710 0 176 750
PA1355 PA2709 343 0 0 343
PA1355 PA5118 0 0 393 392
PA1363 PA0175 184 0 0 183
PA1363 PA1782 205 0 80 237
PA1363 PA5337 358 0 0 358
PA1363 PA3115 278 0 0 278
PA1363 PA2783 179 0 0 179
PA1363 PA0763 328 0 97 367
PA1363 PA4270 387 0 96 422
PA1363 PA3011 207 0 0 207
PA1363 PA4238 358 0 97 395
PA1363 PA0943 179 0 0 179
PA1363 PA4269 400 0 96 434
PA1363 PA0412 184 0 0 183
PA1363 PA3706 184 0 0 183
PA1363 PA3348 184 0 0 183
PA1363 PA3340 278 0 0 278
PA1363 PA3483 382 0 97 418
PA1364 PA2466 232 0 0 231
PA1364 PA4221 232 0 0 231
PA1364 PA4168 232 0 0 231
PA1364 PA0151 232 0 0 231
PA1364 PA2398 232 0 0 231
PA1365 PA1784 293 0 57 304
PA1365 PA2191 293 0 57 304
PA1365 PA0674 320 0 74 343
PA1365 PA3407 293 0 57 304
PA1365 PA3547 293 0 57 304
PA1365 PA0197 320 0 99 361
PA1365 PA0406 320 0 97 359
PA1365 PA1249 293 0 74 317
PA1365 PA1167 293 0 57 304
PA1365 PA3535 214 0 117 276
PA1365 PA0971 320 0 99 361
PA1365 PA1914 293 0 57 304
PA1365 PA5112 214 0 82 247
PA1365 PA5531 320 0 99 361
PA1365 PA0695 311 0 62 326
PA1366 PA1532 175 0 0 175
PA1372 PA0966 0 360 0 360
PA1372 PA5443 0 540 0 540
PA1373 PA3511 164 0 53 174
PA1373 PA2003 164 0 53 174
PA1373 PA4148 164 0 53 174
PA1373 PA1470 164 0 53 174
PA1373 PA2424 367 0 244 500
PA1373 PA2515 164 0 53 174
PA1373 PA4098 164 0 53 174
PA1373 PA3387 164 0 53 174
PA1373 PA1828 164 0 53 174
PA1373 PA3327 367 0 390 597
PA1373 PA1344 164 0 53 174
PA1373 PA3437 164 0 53 174
PA1373 PA1066 164 0 53 174
PA1373 PA2967 164 0 79 197
PA1373 PA3173 164 0 53 174
PA1373 PA4786 164 0 53 174
PA1373 PA2966 437 0 130 489
PA1373 PA4162 164 0 53 174
PA1373 PA1610 409 0 151 476
PA1373 PA2965 0 900 0 900
PA1373 PA5031 164 0 53 174
PA1373 PA5521 164 0 53 174
PA1373 PA5524 164 0 53 174
PA1373 PA2887 164 0 53 174
PA1373 PA3106 164 0 53 174
PA1373 PA0098 0 900 0 900
PA1373 PA3427 164 0 53 174
PA1373 PA2554 164 0 53 174
PA1373 PA2918 164 0 53 174
PA1373 PA0182 164 0 53 174
PA1373 PA3334 367 0 78 391
PA1373 PA5150 164 0 53 174
PA1373 PA3507 164 0 79 197
PA1373 PA1649 164 0 53 174
PA1373 PA4089 164 0 53 174
PA1373 PA2400 367 0 149 438
PA1373 PA1806 0 0 151 150
PA1373 PA4389 164 0 53 174
PA1373 PA2142 164 0 53 174
PA1373 PA1023 164 0 53 174
PA1373 PA1869 437 0 130 489
PA1373 PA3128 164 0 53 174
PA1373 PA3645 257 0 151 342
PA1373 PA1609 0 900 0 900
PA1373 PA1827 164 0 53 174
PA1375 PA5315 383 0 0 382
PA1375 PA4568 383 0 0 382
PA1375 PA4260 434 0 0 434
PA1375 PA2741 383 0 0 382
PA1375 PA4237 383 0 0 382
PA1375 PA4433 383 0 0 382
PA1375 PA4932 383 0 0 382
PA1375 PA2498 183 0 0 183
PA1375 PA4262 383 0 0 382
PA1375 PA4741 383 0 0 382
PA1375 PA3287 183 0 0 183
PA1375 PA4263 383 0 0 382
PA1375 PA4248 472 0 0 472
PA1375 PA3818 0 0 160 159
PA1375 PA3635 0 0 156 155
PA1375 PA4256 383 0 0 382
PA1375 PA4258 383 0 0 382
PA1375 PA4244 383 0 0 382
PA1375 PA4253 383 0 0 382
PA1375 PA0421 189 0 149 280
PA1375 PA4612 183 0 0 183
PA1375 PA3167 0 0 224 224
PA1375 PA3742 383 0 0 382
PA1375 PA4567 383 0 0 382
PA1375 PA5316 383 0 0 382
PA1376 PA2623 676 0 241 743
PA1377 PA1227 182 0 0 181
PA1377 PA3770 171 0 0 171
PA1377 PA1829 182 0 0 181
PA1380 PA4270 185 0 0 185
PA1380 PA5337 157 0 0 156
PA1380 PA4269 157 0 0 156
PA1380 PA4238 270 0 0 270
PA1380 PA0576 185 0 0 185
PA1382 PA1867 496 0 100 527
PA1382 PA1703 209 0 143 293
PA1382 PA3104 496 0 100 527
PA1382 PA1693 345 0 138 411
PA1382 PA1692 367 0 0 367
PA1382 PA1723 367 0 151 439
PA1382 PA1691 367 0 0 367
PA1384 PA3563 173 0 0 173
PA1384 PA2147 255 0 0 254
PA1384 PA2953 195 0 0 195
PA1384 PA5036 0 0 232 231
PA1384 PA2320 173 0 0 173
PA1384 PA4329 56 0 154 167
PA1384 PA2259 173 0 0 173
PA1384 PA4068 0 900 0 900
PA1384 PA1498 56 0 154 167
PA1384 PA1949 173 0 0 173
PA1384 PA4054 247 0 0 246
PA1384 PA1093 152 0 0 151
PA1384 PA4565 0 0 169 169
PA1385 PA1888 298 0 0 298
PA1385 PA2218 298 0 0 298
PA1385 PA0590 179 0 77 209
PA1385 PA3695 298 0 0 298
PA1385 PA3829 298 0 0 298
PA1386 PA5451 605 800 151 927
PA1386 PA5450 0 900 0 900
PA1386 PA2678 605 800 151 927
PA1388 PA2498 151 0 0 150
PA1388 PA5011 0 0 228 227
PA1388 PA2218 298 0 0 298
PA1388 PA3829 298 0 0 298
PA1388 PA5012 0 0 228 227
PA1388 PA2233 0 0 229 228
PA1388 PA4612 151 0 0 150
PA1388 PA0590 179 0 160 280
PA1388 PA3695 298 0 0 298
PA1388 PA3287 151 0 0 150
PA1388 PA1130 0 0 229 228
PA1388 PA2579 167 0 0 167
PA1388 PA1888 298 0 0 298
PA1389 PA2218 298 0 0 298
PA1389 PA1888 298 0 0 298
PA1389 PA3829 298 0 0 298
PA1389 PA3695 298 0 0 298
PA1389 PA0590 179 0 77 209
PA1390 PA2579 167 0 0 167
PA1391 PA1888 298 0 0 298
PA1391 PA2218 298 0 0 298
PA1391 PA3695 298 0 0 298
PA1391 PA0590 179 0 77 209
PA1391 PA3829 298 0 0 298
PA1393 PA3563 156 0 0 155
PA1393 PA1756 472 0 357 645
PA1393 PA5175 0 900 0 900
PA1393 PA1949 156 0 0 155
PA1393 PA4442 0 900 0 900
PA1393 PA4443 472 0 357 645
PA1393 PA2259 156 0 0 155
PA1393 PA2320 156 0 0 155
PA1396 PA4885 167 0 0 167
PA1396 PA5442 193 0 121 260
PA1396 PA2072 193 0 121 260
PA1396 PA1980 145 0 74 174
PA1396 PA2177 760 0 170 792
PA1396 PA4760 51 150 0 158
PA1396 PA0757 167 0 0 167
PA1396 PA0267 288 0 117 344
PA1396 PA5200 167 0 0 167
PA1396 PA1930 286 0 121 345
PA1396 PA2647 190 0 0 190
PA1396 PA5007 0 154 81 189
PA1396 PA4378 0 154 81 189
PA1396 PA3462 443 0 98 476
PA1396 PA4080 145 0 74 174
PA1396 PA4983 167 0 0 167
PA1396 PA3349 129 0 237 307
PA1396 PA3704 315 0 226 447
PA1396 PA3714 145 0 74 174
PA1396 PA2642 232 0 0 231
PA1396 PA1561 286 0 121 345
PA1396 PA0600 361 0 121 414
PA1396 PA4886 167 0 0 167
PA1396 PA1821 186 0 51 194
PA1396 PA4944 0 0 167 167
PA1396 PA2778 68 0 138 162
PA1396 PA3810 0 154 131 233
PA1396 PA2687 167 0 0 167
PA1396 PA2376 145 0 74 174
PA1396 PA0601 145 0 74 174
PA1396 PA4197 410 0 121 459
PA1396 PA2786 760 0 170 792
PA1396 PA1978 145 0 74 174
PA1396 PA1176 210 0 0 210
PA1396 PA1098 305 0 0 305
PA1396 PA2137 687 0 359 790
PA1396 PA3192 167 0 0 167
PA1396 PA1737 182 0 86 220
PA1396 PA4196 65 0 148 169
PA1396 PA5360 167 0 0 167
PA1396 PA4032 167 0 0 167
PA1396 PA0928 521 0 407 703
PA1396 PA1397 145 0 74 174
PA1396 PA2643 208 0 0 208
PA1396 PA2524 167 0 0 167
PA1396 PA0576 101 0 121 175
PA1396 PA2899 145 0 74 174
PA1396 PA1484 145 0 74 174
PA1396 PA2810 167 0 0 167
PA1396 PA2586 145 0 74 174
PA1396 PA1637 167 0 0 167
PA1396 PA4493 99 0 156 207
PA1396 PA2841 186 0 51 194
PA1396 PA4778 198 0 0 198
PA1396 PA0575 193 0 121 260
PA1396 PA2523 167 0 0 167
PA1396 PA0409 167 0 0 167
PA1396 PA4873 0 154 131 233
PA1396 PA3947 211 0 156 305
PA1396 PA2249 200 0 0 200
PA1396 PA3879 145 0 74 174
PA1396 PA0744 186 0 51 194
PA1396 PA3206 167 0 0 167
PA1396 PA0929 167 0 0 167
PA1396 PA5116 198 0 0 198
PA1396 PA2890 186 0 51 194
PA1396 PA4659 198 0 85 234
PA1396 PA1586 200 0 0 200
PA1396 PA0413 315 0 226 447
PA1396 PA1898 145 0 74 174
PA1396 PA3204 167 0 0 167
PA1396 PA1976 760 0 170 792
PA1396 PA3426 186 0 51 194
PA1396 PA2656 167 0 58 181
PA1396 PA3689 198 0 0 198
PA1396 PA1636 329 0 131 391
PA1396 PA0847 193 0 121 260
PA1396 PA4036 308 0 243 453
PA1396 PA1068 209 154 0 302
PA1396 PA2737 198 0 0 198
PA1396 PA1347 145 0 74 174
PA1396 PA3191 167 0 0 167
PA1396 PA4878 198 0 0 198
PA1396 PA3074 68 0 138 162
PA1396 PA0463 167 0 0 167
PA1396 PA3077 167 0 0 167
PA1396 PA4101 167 0 0 167
PA1396 PA2686 167 0 0 167
PA1396 PA4982 443 0 98 476
PA1396 PA1243 820 0 391 885
PA1396 PA3078 167 0 57 180
PA1396 PA3346 167 0 82 202
PA1396 PA3622 101 0 121 175
PA1396 PA5365 0 0 165 165
PA1396 PA0501 0 0 151 150
PA1396 PA3974 443 0 98 476
PA1396 PA2649 208 0 0 208
PA1396 PA4856 287 0 141 361
PA1396 PA1423 286 0 121 345
PA1396 PA4102 167 0 0 167
PA1396 PA1799 167 0 0 167
PA1396 PA1021 182 0 51 190
PA1396 PA4398 305 0 0 305
PA1396 PA1438 167 0 0 167
PA1396 PA0756 167 0 0 167
