#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:concatenate" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:concatenate" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:concatenate" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#                <parameter id="growthRate.t:concatenate" name="growthRate" spec="beast.core.parameter.RealParameter">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:concatenate" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:concatenate" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.concatenate" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:concatenate" name="distribution">
#            <parameter id="clockRate.c:concatenate" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ePopSizePrior.t:concatenate" name="distribution" x="@ePopSize.t:concatenate">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:concatenate" name="distribution" x="@growthRate.t:concatenate">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mu" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="scale" spec="beast.core.parameter.RealParameter">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <distribution id="All.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="All" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="bce" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="cdf" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ebw" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ecr" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pae" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="rrc" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="sau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="seo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="stm" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="ES.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="ES" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="57.0" name="distr" offset="176.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="Firmicute.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="Firmicute" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="bce"/>
#                <taxon idref="cdf"/>
#                <taxon idref="sau"/>
#            </taxonset>
#            <Uniform id="Uniform.7" lower="2587.0" name="distr" offset="3352.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="proteobacteria.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="proteobacteria" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="rrc"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.8" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@concatenate" id="treeLikelihood.concatenate" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:concatenate">
#            <siteModel id="SiteModel.s:concatenate" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:concatenate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:concatenate" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:concatenate" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:concatenate" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:concatenate" id="StrictClock.c:concatenate" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.concatenate	TreeHeight	monophyletic(ES)	logP(mrca(ES))	mrca.age(ES)	monophyletic(Firmicute)	logP(mrca(Firmicute))	mrca.age(Firmicute)	monophyletic(proteobacteria)	logP(mrca(proteobacteria))	mrca.age(proteobacteria)	monophyletic(All)	logP(mrca(All))	mrca.age(All)	clockRate	CoalescentExponential	ePopSize	growthRate
1466000	-81444.79573326692	-81335.76967323001	-109.02606003690055	-81335.76967323001	15707.667751109893	1	0.0	366.2572776523681	1	0.0	10525.350926300753	0	0.0	14562.90744280093	0	0.0	15707.667751109893	3.05930874769629E-5	-95.07227041369124	18700.620504036644	5.336951274187955E-5
1467000	-81445.12197467766	-81334.641513581	-110.48046109667276	-81334.641513581	17791.09954679866	1	0.0	408.49626312523964	1	0.0	11958.352655328776	0	0.0	16800.49847776808	0	0.0	17791.09954679866	2.6668914381191795E-5	-96.51281324459313	18961.58203886714	5.336951274187955E-5
1468000	-81451.67400704349	-81336.9410668392	-114.73294020429785	-81336.9410668392	25430.197079294012	1	0.0	547.1064071200926	1	0.0	17142.377942622184	0	0.0	24446.85007398821	0	0.0	25430.197079294012	1.868692191137257E-5	-99.84140013220258	47765.66873894937	5.336951274187955E-5
1469000	-81445.9220554042	-81334.99295371934	-110.92910168485174	-81334.99295371934	16033.408593079126	1	0.0	357.9409864966686	1	0.0	11091.5543146717	0	0.0	14925.034723171097	0	0.0	16033.408593079126	2.984017107826989E-5	-96.38421137639605	33772.85558336407	5.336951274187955E-5
1470000	-81448.4975221526	-81338.44481735767	-110.05270479492708	-81338.44481735767	16728.51898196527	1	0.0	406.7834874224757	1	0.0	11486.60187602791	0	0.0	15643.972575010961	0	0.0	16728.51898196527	2.8369779288873207E-5	-95.85929128750088	23764.20815139136	5.336951274187955E-5
1471000	-81443.8264989808	-81336.94595193901	-106.88054704178568	-81336.94595193901	12305.539263029223	1	0.0	279.61057664074133	1	0.0	8557.753319550135	0	0.0	11607.33675545149	0	0.0	12305.539263029223	3.875701381942525E-5	-93.10668811554612	15621.15379771027	5.336951274187955E-5
1472000	-81448.03908182775	-81334.2828450505	-113.75623677725078	-81334.2828450505	23965.79302143221	1	0.0	540.9874272673989	1	0.0	16473.89808948978	0	0.0	22915.741460399822	0	0.0	23965.79302143221	1.9649708140163774E-5	-99.38050917799056	28516.83690382999	5.336951274187955E-5
1473000	-81445.54256990981	-81339.23859626261	-106.30397364719369	-81339.23859626261	11725.792421269298	1	0.0	303.01909530536324	1	0.0	7995.3865929514195	1	0.0	11101.240299310755	0	0.0	11725.792421269298	4.029593432803878E-5	-92.77118078030429	12274.942004979452	5.336951274187955E-5
1474000	-81450.89938522961	-81337.83192304255	-113.06746218705356	-81337.83192304255	19840.299385412265	0	0.0	425.9500525810233	1	0.0	13461.758150011556	0	0.0	18873.16049995441	0	0.0	19840.299385412265	2.3921632501999032E-5	-98.2551186716212	44128.710288073344	5.336951274187955E-5
1475000	-81450.37398168514	-81334.46566987869	-115.90831180645812	-81334.46566987869	27855.128852672013	1	0.0	603.3769470702214	1	0.0	18964.496493661612	0	0.0	26656.746395882546	0	0.0	27855.128852672013	1.7135903607298508E-5	-100.80107834036438	59263.91164957844	5.336951274187955E-5
1476000	-81442.40588784401	-81333.88940712588	-108.51648071813361	-81333.88940712588	14312.395502995529	1	0.0	344.3694718713188	1	0.0	9693.350885553951	0	0.0	13369.278629684375	0	0.0	14312.395502995529	3.321170044745247E-5	-94.47744465617801	20364.70273406095	5.336951274187955E-5
1477000	-81447.46024231067	-81336.89519066292	-110.5650516477454	-81336.89519066292	17130.52004528469	1	0.0	439.74820931540705	1	0.0	11709.293346707433	0	0.0	16192.610086009066	0	0.0	17130.52004528469	2.7670923550023158E-5	-96.80180055286051	15456.323026812704	5.336951274187955E-5
1478000	-81458.23950893768	-81343.21635437601	-115.02315456166477	-81343.21635437601	27301.769693132435	1	0.0	525.6682192942898	1	0.0	17758.647796672565	0	0.0	26214.599370616335	0	0.0	27301.769693132435	1.7408501407701495E-5	-100.21129725843639	44107.259585805004	5.336951274187955E-5
1479000	-81456.29083041887	-81343.36175301686	-112.92907740202325	-81343.36175301686	19775.190668285704	1	0.0	472.61625783912126	1	0.0	13435.323940513532	0	0.0	18034.33548762576	0	0.0	19775.190668285704	2.4902527156261764E-5	-98.12348536830099	43831.77959664225	5.336951274187955E-5
1480000	-81447.84436636225	-81337.98927032473	-109.85509603750715	-81337.98927032473	16678.856967729185	1	0.0	435.0822899768167	1	0.0	11659.563813504063	0	0.0	15790.941154917351	0	0.0	16678.856967729185	2.8502880932423978E-5	-95.93776750859163	18031.04236863305	2.9960121467642305E-5
1481000	-81445.55351710475	-81335.14605159972	-110.40746550503151	-81335.14605159972	16308.89475053314	1	0.0	370.03476176804566	1	0.0	10909.32075493754	0	0.0	15424.601017102295	0	0.0	16308.89475053314	2.9489999319029618E-5	-96.10871707828278	26403.979736635258	2.9960121467642305E-5
1482000	-81451.30668504124	-81336.35479411685	-114.95189092438527	-81336.35479411685	27632.30579518999	1	0.0	602.4738527639566	1	0.0	18843.61759221216	0	0.0	26149.516840657543	0	0.0	27632.30579518999	1.7212259517491312E-5	-100.5545689647492	29139.31459187451	2.9960121467642305E-5
1483000	-81455.10648388205	-81338.12127164271	-116.98521223933572	-81338.12127164271	32605.340457387723	1	0.0	719.267506453214	1	0.0	22326.355972618974	0	0.0	31030.868148276586	0	0.0	32605.340457387723	1.4420613751254063E-5	-102.57719098231657	29452.75860949226	2.9960121467642305E-5
1484000	-81449.69360999306	-81340.0951529359	-109.5984570571609	-81340.0951529359	14267.287298284551	1	0.0	321.5945181541021	1	0.0	9528.206929208362	0	0.0	13186.896640730822	0	0.0	14267.287298284551	3.307197692733416E-5	-95.33501260940024	25488.07682693893	2.9960121467642305E-5
1485000	-81450.80687190952	-81335.4747509198	-115.33212098971546	-81335.4747509198	27398.03168111834	1	0.0	587.9907551016464	1	0.0	18557.838291739965	0	0.0	25576.45357829299	0	0.0	27398.03168111834	1.7677982454224816E-5	-100.4843367773724	45720.67177157107	2.9960121467642305E-5
1486000	-81466.37268041345	-81340.70127967326	-125.6714007401841	-81340.70127967326	72726.44798974226	1	0.0	1319.9513700486214	1	0.0	50235.05594505476	0	0.0	69590.5512325886	0	0.0	72726.44798974226	6.5442191870936516E-6	-109.66974231238281	144955.2026497399	2.9960121467642305E-5
1487000	-81459.51107567946	-81344.16163789891	-115.34943778054951	-81344.16163789891	24686.77234533545	1	0.0	527.7876625513514	1	0.0	17326.071974950257	1	0.0	23190.459690785403	0	0.0	24686.77234533545	1.9326024745743155E-5	-100.40730687136367	50244.30608752715	2.9960121467642305E-5
1488000	-81449.78701212935	-81334.2000804209	-115.58693170846523	-81334.2000804209	20758.919761729532	1	0.0	429.4636868198616	1	0.0	14124.09467101671	0	0.0	19687.305366268396	0	0.0	20758.919761729532	2.2855888550157694E-5	-100.47902836707006	59303.5791615004	2.9960121467642305E-5
1489000	-81441.56910897193	-81336.00267821577	-105.56643075616209	-81336.00267821577	10394.9828906824	1	0.0	253.9213511626276	1	0.0	7198.482229555801	0	0.0	9994.418507343926	0	0.0	10394.9828906824	4.539203168507659E-5	-91.92425542823673	13693.779074680393	2.9960121467642305E-5
1490000	-81450.19891368074	-81340.0211925573	-110.17772112344788	-81340.0211925573	17432.66320074797	1	0.0	430.64263274977355	1	0.0	12307.86078200361	0	0.0	16352.43876386465	0	0.0	17432.66320074797	2.702118308594847E-5	-96.29556745661355	17407.827936746795	2.9960121467642305E-5
1491000	-81453.2873936408	-81336.3215875107	-116.96580613010144	-81336.3215875107	29128.899205190573	1	0.0	708.5267555662609	1	0.0	19872.065515240865	0	0.0	27317.386073887283	0	0.0	29128.899205190573	1.6101695937572246E-5	-102.91486462287378	20608.58686129642	2.9960121467642305E-5
1492000	-81447.27783074316	-81338.08160250905	-109.19622823411326	-81338.08160250905	14873.638590748858	1	0.0	368.1899711525395	1	0.0	10373.077877014559	0	0.0	13918.338334933667	0	0.0	14873.638590748858	3.142014630838004E-5	-95.1447664021163	20619.312809746734	2.9960121467642305E-5
1493000	-81454.03529247988	-81337.4578110086	-116.57748147128503	-81337.4578110086	32204.56553545426	1	0.0	749.1815168538685	1	0.0	22610.840783246425	0	0.0	30802.058747797924	0	0.0	32204.56553545426	1.4574681676578804E-5	-101.96871223459	36000.598248686845	2.9960121467642305E-5
1494000	-81453.96289570515	-81337.26417519139	-116.69872051375249	-81337.26417519139	28946.998492020615	1	0.0	723.2842013406976	1	0.0	19481.896597658088	0	0.0	27133.01038394529	0	0.0	28946.998492020615	1.6203716715428824E-5	-101.57912779425033	60000.868621616355	2.9960121467642305E-5
1495000	-81459.79842473035	-81336.39421978615	-123.40420494420553	-81336.39421978615	60836.27631079128	1	0.0	1604.5350646559286	1	0.0	40760.04176292694	0	0.0	57900.607650413534	0	0.0	60836.27631079128	7.83074958377234E-6	-107.65117493680891	113046.17087083017	2.9960121467642305E-5
1496000	-81457.50150492995	-81336.83085874574	-120.67064618420447	-81336.83085874574	43724.36391269949	1	0.0	897.8330242051086	1	0.0	29896.074236247172	0	0.0	42238.87196149549	0	0.0	43724.36391269949	1.0962708434052262E-5	-105.07238752699116	96836.59562887262	2.9960121467642305E-5
1497000	-81447.54851169222	-81336.60778920665	-110.94072248556894	-81336.60778920665	18092.827145236464	1	0.0	409.1529080803185	1	0.0	12378.037161303153	0	0.0	17165.70379349219	0	0.0	18092.827145236464	2.628703871344168E-5	-96.67000883036053	25674.02999207005	2.9960121467642305E-5
1498000	-81449.14526540611	-81338.98930740457	-110.15595800154047	-81338.98930740457	16980.098019621575	1	0.0	401.28638396777274	1	0.0	11596.906211245465	0	0.0	15676.564108086635	0	0.0	16980.098019621575	2.8249817907172373E-5	-96.01981916830731	22441.348061123786	2.9960121467642305E-5
1499000	-81452.21420586864	-81341.90671479132	-110.30749107732387	-81341.90671479132	17537.690786600568	1	0.0	440.9752222211265	1	0.0	12094.254481968585	0	0.0	16140.905754216643	0	0.0	17537.690786600568	2.7085283773403355E-5	-96.4642427926041	16743.575029581938	2.9960121467642305E-5
1500000	-81455.52217012893	-81337.4170813047	-118.10508882423828	-81337.4170813047	28337.595583937993	1	0.0	601.2219335283118	1	0.0	19035.295797727453	0	0.0	26656.56432016595	0	0.0	28337.595583937993	1.6945709377127055E-5	-102.70303832049818	79584.29889906001	2.9960121467642305E-5
1501000	-81449.02667683677	-81338.33493260041	-110.69174423637014	-81338.33493260041	17369.16527074297	1	0.0	395.3672152606833	1	0.0	11977.942576389138	0	0.0	15845.90984647375	0	0.0	17369.16527074297	2.751212655055997E-5	-96.43368555011598	25351.173120170246	2.9960121467642305E-5
1502000	-81456.63126685726	-81338.55529808592	-118.0759687713452	-81338.55529808592	37304.17045271134	1	0.0	777.6001053416915	1	0.0	26228.927045185537	0	0.0	35430.48184163581	0	0.0	37304.17045271134	1.2566425994389913E-5	-103.21969509921325	46110.46781393368	2.9960121467642305E-5
1503000	-81448.25255724146	-81339.81596370909	-108.43659353236632	-81339.81596370909	14371.576467583553	1	0.0	374.45029376634517	1	0.0	9943.713416535655	0	0.0	13865.748890419063	0	0.0	14371.576467583553	3.327513301810899E-5	-94.7302531115717	14601.244144154387	2.9960121467642305E-5
1504000	-81450.39310640124	-81337.04719690507	-113.34590949617018	-81337.04719690507	23569.82472817753	1	0.0	550.3921980716714	1	0.0	16170.202447672813	0	0.0	21991.734838555487	0	0.0	23569.82472817753	2.0128100205184663E-5	-99.30223788373492	20459.307881698864	2.9960121467642305E-5
1505000	-81444.02464773749	-81334.38042493268	-109.64422280481287	-81334.38042493268	16237.22856367907	1	0.0	383.72922160482574	1	0.0	11160.827676679473	0	0.0	15420.483899969724	0	0.0	16237.22856367907	2.9324325313985906E-5	-95.62359463588169	19993.245441243896	2.9960121467642305E-5
1506000	-81446.03760349203	-81335.64830568784	-110.38929780420278	-81335.64830568784	17464.46045561559	1	0.0	368.71111544375714	1	0.0	11971.91475533811	0	0.0	16196.243468620698	0	0.0	17464.46045561559	2.7147460912277047E-5	-96.27820318949719	21886.301401872635	2.9960121467642305E-5
1507000	-81442.64168228673	-81336.06350195597	-106.57818033075964	-81336.06350195597	11896.455306210602	1	0.0	291.06147657834265	1	0.0	7970.104490963809	0	0.0	11111.758232858936	0	0.0	11896.455306210602	4.0166846388959334E-5	-92.86105358110431	14759.590417529149	2.9960121467642305E-5
1508000	-81445.78376249637	-81334.04358013338	-111.74018236298468	-81334.04358013338	17805.98206425294	1	0.0	389.3553185692313	1	0.0	12013.312385049174	0	0.0	17017.92489248196	0	0.0	17805.98206425294	2.6860813061213026E-5	-97.2426976656666	32209.164277847685	2.9960121467642305E-5
1509000	-81449.10316656783	-81341.52125395642	-107.58191261140702	-81341.52125395642	12897.43396666598	1	0.0	306.0039051538611	1	0.0	8902.569555556769	0	0.0	12181.823346302283	0	0.0	12897.43396666598	3.72192508395426E-5	-94.28386387599056	9706.687248686667	2.9960121467642305E-5
1510000	-81443.72274325183	-81334.67653444843	-109.04620880339525	-81334.67653444843	14719.184077157961	1	0.0	359.5098131584024	1	0.0	9871.723286236413	0	0.0	13856.430934774107	0	0.0	14719.184077157961	3.206957144430021E-5	-94.97723828377801	20983.508910789224	2.9960121467642305E-5
1511000	-81450.64625343432	-81333.8024276119	-116.84382582241717	-81333.8024276119	28065.938558933874	1	0.0	683.3202362557333	1	0.0	18943.166700008413	0	0.0	26358.831153598545	0	0.0	28065.938558933874	1.6931448235701883E-5	-101.67293632796509	63159.02890394281	2.9960121467642305E-5
1512000	-81451.04129219995	-81343.09755748782	-107.94373471212197	-81343.09755748782	13103.78892825456	1	0.0	316.70113517563567	1	0.0	9329.856228278431	0	0.0	12494.810031337141	0	0.0	13103.78892825456	3.654933481146099E-5	-94.26840664539162	14155.354809665845	-1.3085691695941275E-5
1513000	-81449.92059230818	-81334.72501019645	-115.19558211173435	-81334.72501019645	27802.30949415362	1	0.0	697.7360657643004	1	0.0	19062.4478475784	0	0.0	26194.536205830776	0	0.0	27802.30949415362	1.7076044171293786E-5	-101.32193298882727	17260.3858481947	-1.3085691695941275E-5
1514000	-81441.23958670432	-81335.76682802629	-105.47275867803349	-81335.76682802629	10210.336431847782	1	0.0	253.85261560766887	1	0.0	7160.924372382148	0	0.0	9566.892544326332	0	0.0	10210.336431847782	4.619744044095018E-5	-91.99606922563797	11605.212724144327	-1.3085691695941275E-5
1515000	-81456.19558295187	-81339.33913616584	-116.85644678602826	-81339.33913616584	31780.153130648065	1	0.0	636.9957277756425	1	0.0	21578.727334383286	0	0.0	29564.15738651734	0	0.0	31780.153130648065	1.5105392892382831E-5	-102.36672478004637	31960.05461066882	-1.5969023479162363E-5
1516000	-81447.90663257518	-81336.40199776697	-111.50463480821595	-81336.40199776697	19672.94672133338	1	0.0	510.9313768834295	1	0.0	13517.341648941256	0	0.0	18230.050728225175	0	0.0	19672.94672133338	2.4193723542150724E-5	-97.78173023477754	14845.093358371549	-1.5969023479162363E-5
1517000	-81441.56650168478	-81335.15951028149	-106.40699140328667	-81335.15951028149	11128.810613746029	1	0.0	233.48084210349043	1	0.0	7686.569437199527	0	0.0	10364.596839006424	0	0.0	11128.810613746029	4.275491425564425E-5	-93.52327569755006	6413.983503852555	-1.5969023479162363E-5
1518000	-81451.70421546999	-81338.66241951645	-113.04179595353892	-81338.66241951645	18677.114369950654	1	0.0	399.3634492408083	1	0.0	12416.656769370607	0	0.0	17903.12683416512	0	0.0	18677.114369950654	2.5260568418801067E-5	-99.92445145888065	8101.9868222033865	-1.5969023479162363E-5
1519000	-81464.71625346883	-81338.13878087312	-126.57747259570498	-81338.13878087312	80008.44108609586	1	0.0	1971.199377285266	1	0.0	53829.05592987939	0	0.0	74863.47076432	0	0.0	80008.44108609586	5.913219085341297E-6	-111.38359493480527	64627.659483665615	-1.5969023479162363E-5
1520000	-81442.48519132755	-81335.7765998399	-106.70859148764808	-81335.7765998399	12017.20051520517	1	0.0	245.53847891710026	1	0.0	8337.557785782807	0	0.0	11441.060659628694	0	0.0	12017.20051520517	3.9190683575133065E-5	-93.28347167966442	11021.904727970326	-1.5969023479162363E-5
1521000	-81441.60345607891	-81335.35845292166	-106.24500315725359	-81335.35845292166	11342.359594368587	1	0.0	252.73646676321906	1	0.0	7819.564338755517	0	0.0	10701.29054722797	0	0.0	11342.359594368587	4.178367359213001E-5	-92.74717739127107	11853.113665116043	-1.5969023479162363E-5
1522000	-81453.75805162807	-81341.32865533276	-112.42939629531159	-81341.32865533276	21200.30635872431	1	0.0	450.1329400020819	1	0.0	15152.968176575881	0	0.0	19784.369629183155	0	0.0	21200.30635872431	2.191816216769948E-5	-98.52418458399202	17813.85517176984	-1.5969023479162363E-5
1523000	-81442.17271536156	-81335.98836138043	-106.1843539811314	-81335.98836138043	11048.522993717632	1	0.0	272.1048480556653	1	0.0	7509.4973257427055	0	0.0	10602.436109910854	0	0.0	11048.522993717632	4.3141966376890334E-5	-93.27701407982308	6567.312713101312	-1.5969023479162363E-5
1524000	-81443.21142093076	-81335.07703149348	-108.13438943728079	-81335.07703149348	11409.818940865742	1	0.0	272.70923760152453	1	0.0	7885.681307310016	0	0.0	10895.176026959023	0	0.0	11409.818940865742	4.159768122929013E-5	-93.48504299424718	37491.64646776073	1.9527425368636413E-4
1525000	-81448.79812297356	-81339.09017443824	-109.70794853531652	-81339.09017443824	13949.08559370908	1	0.0	338.352532951596	1	0.0	9153.70556160868	0	0.0	13013.407368410806	0	0.0	13949.08559370908	3.442273145031338E-5	-95.02991599109951	38582.70999324791	1.9527425368636413E-4
1526000	-81448.34579219022	-81341.05861960351	-107.2871725866959	-81341.05861960351	11525.545551385092	1	0.0	244.38099722286515	1	0.0	7836.343526896476	0	0.0	10825.916372774622	0	0.0	11525.545551385092	4.061816694831513E-5	-93.10857129978632	23414.909818290304	1.9527425368636413E-4
1527000	-81442.63082635544	-81334.12081764234	-108.51000871309974	-81334.12081764234	12551.030446470339	0	0.0	308.82328580839555	0	0.0	8618.074091680652	0	0.0	11721.2396635605	0	0.0	12551.030446470339	3.810005294880127E-5	-93.95733382106594	34036.94649695751	1.9527425368636413E-4
1528000	-81440.47834321795	-81334.19430577559	-106.28403744236577	-81334.19430577559	10337.369130680567	1	0.0	238.15461901820984	1	0.0	7053.639404471354	0	0.0	9756.834928491922	0	0.0	10337.369130680567	4.548162142768665E-5	-92.00055847909614	26004.007676266705	1.9527425368636413E-4
1529000	-81447.57696150159	-81340.80918160839	-106.76777989319169	-81340.80918160839	10614.411536186828	0	0.0	252.57764835759593	1	0.0	7446.202064479414	0	0.0	10340.709065350919	0	0.0	10614.411536186828	4.41892400996911E-5	-92.44199528057835	27127.726335694	1.9527425368636413E-4
1530000	-81445.86837688659	-81338.7559853507	-107.11239153589734	-81338.7559853507	10553.24759111834	1	0.0	235.58645643287787	1	0.0	7519.244558978681	0	0.0	9947.49650920215	0	0.0	10553.24759111834	4.486103442652028E-5	-93.44524045799399	14040.173866453471	1.9527425368636413E-4
1531000	-81442.82982398313	-81335.1703623236	-107.65946165953876	-81335.1703623236	13671.751812684797	1	0.0	303.9449177145568	1	0.0	9124.914166037177	0	0.0	12907.036983077227	0	0.0	13671.751812684797	3.4788534256257506E-5	-94.06255670998928	13087.670146192346	8.702187413797398E-6
1532000	-81447.41701931357	-81338.9801544244	-108.43686488916262	-81338.9801544244	14761.93191227207	0	0.0	365.52035571671894	1	0.0	10068.85482337082	0	0.0	13840.517534394547	0	0.0	14761.93191227207	3.2410808312426334E-5	-94.9997615565714	11154.789528704405	8.702187413797398E-6
1533000	-81446.19253626825	-81335.3997278408	-110.79280842744375	-81335.3997278408	17343.999871931373	1	0.0	432.9630893592122	1	0.0	11653.372606854527	0	0.0	16690.692168349186	0	0.0	17343.999871931373	2.7360598403026707E-5	-96.62904598212374	23069.884658620478	8.702187413797398E-6
1534000	-81470.15475197483	-81339.10807697393	-131.04667500088888	-81339.10807697393	134054.26199998916	1	0.0	3382.360484461781	1	0.0	90654.62736869254	0	0.0	127380.92259286795	0	0.0	134054.26199998916	3.5926343523016062E-6	-115.1251168233304	133797.01055219877	8.702187413797398E-6
1535000	-81470.38766178164	-81334.63326401258	-135.75439776906916	-81334.63326401258	209828.94685169298	0	0.0	4355.535991127834	1	0.0	140837.79448877985	0	0.0	198980.1731025141	0	0.0	209828.94685169298	2.2775100959740854E-6	-118.82779670477049	365536.7025513532	8.702187413797398E-6
1536000	-81465.02305203315	-81334.96269762154	-130.06035441162086	-81334.96269762154	122841.21122739134	0	0.0	2985.781963355862	1	0.0	83402.50820904423	0	0.0	117066.81490731014	0	0.0	122841.21122739134	3.832287753596821E-6	-114.17335342740574	129252.33919457097	8.702187413797398E-6
1537000	-81467.22648825473	-81335.59841875044	-131.6280695042959	-81335.59841875044	145300.6919586895	1	0.0	3272.0291366315582	1	0.0	97863.87784873656	0	0.0	137115.83842326418	0	0.0	145300.6919586895	3.3231152432093483E-6	-115.30201728603195	200500.72154950246	8.702187413797398E-6
1538000	-81466.80140555173	-81338.33683991304	-128.46456563868566	-81338.33683991304	101000.51448129781	1	0.0	2308.2361413834938	1	0.0	68414.8130172657	0	0.0	97049.76625096687	0	0.0	101000.51448129781	4.761403462596173E-6	-112.31821646109944	167522.01991654374	8.702187413797398E-6
1539000	-81454.7934069126	-81337.18834803601	-117.60505887658766	-81337.18834803601	31632.964464036995	1	0.0	642.3216084889449	1	0.0	21485.752877560106	0	0.0	29266.40076405761	0	0.0	31632.964464036995	1.5084968509271297E-5	-102.58092325709055	54538.19308190922	8.702187413797398E-6
1540000	-81451.95011410642	-81334.4981798825	-117.45193422392018	-81334.4981798825	36473.37650651497	1	0.0	877.4429349452997	1	0.0	24441.799135082678	0	0.0	34145.573232863804	0	0.0	36473.37650651497	1.3123023531536482E-5	-102.95084959511001	32325.30163823569	8.702187413797398E-6
1541000	-81452.14549541513	-81335.51715773903	-116.62833767609884	-81335.51715773903	31176.895217751804	1	0.0	669.1090902811005	1	0.0	21564.4106705903	0	0.0	29432.39756263284	0	0.0	31176.895217751804	1.536895630114205E-5	-101.85847142699825	42293.43513811905	8.702187413797398E-6
1542000	-81448.86502634932	-81336.44471997485	-112.42030637446875	-81336.44471997485	19800.221684963857	1	0.0	435.49579477934145	1	0.0	13932.771368414165	0	0.0	18498.938556690504	0	0.0	19800.221684963857	2.4045754912560453E-5	-98.90677282947004	12040.77940265819	8.702187413797398E-6
1543000	-81442.93092080233	-81335.33617649932	-107.59474430301671	-81335.33617649932	11981.388496588472	1	0.0	272.0331433600651	1	0.0	8269.98065689802	0	0.0	11348.327754821235	0	0.0	11981.388496588472	3.9669323579989276E-5	-94.65264876648335	6799.582163569049	8.702187413797398E-6
